Year,data.Geography,data.Age group,data.Sex,GeoCode,Value
2015,data.Ontario,data.35 to 49 years,data.Females,35,13.7
2015,data.Ontario,data.50 to 64 years,data.Both sexes,35,22.0
2015,data.Ontario,data.50 to 64 years,data.Males,35,24.1
2015,data.Ontario,data.50 to 64 years,data.Females,35,20.0
2015,data.Ontario,data.65 years and over,data.Both sexes,35,9.2
2015,data.Ontario,data.65 years and over,data.Males,35,9.3
2015,data.Ontario,data.65 years and over,data.Females,35,9.2
2015,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,46,19.5
2015,data.Manitoba,"data.Total, 12 years and over",data.Males,46,21.7
2015,data.Manitoba,"data.Total, 12 years and over",data.Females,46,17.2
2015,data.Manitoba,data.12 to 17 years,data.Both sexes,46,
2015,data.Manitoba,data.12 to 17 years,data.Males,46,
2015,data.Manitoba,data.12 to 17 years,data.Females,46,
2015,data.Manitoba,data.18 to 34 years,data.Both sexes,46,19.9
2015,data.Manitoba,data.18 to 34 years,data.Males,46,23.3
2015,data.Manitoba,data.18 to 34 years,data.Females,46,16.5
2015,data.Manitoba,data.35 to 49 years,data.Both sexes,46,23.4
2015,data.Manitoba,data.35 to 49 years,data.Males,46,25.1
2015,data.Manitoba,data.35 to 49 years,data.Females,46,21.8
2015,data.Manitoba,data.50 to 64 years,data.Both sexes,46,27.8
2015,data.Manitoba,data.50 to 64 years,data.Males,46,30.3
2015,data.Manitoba,data.50 to 64 years,data.Females,46,25.1
2015,data.Manitoba,data.65 years and over,data.Both sexes,46,9.1
2015,data.Manitoba,data.65 years and over,data.Males,46,11.8
2015,data.Manitoba,data.65 years and over,data.Females,46,6.8
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,47,21.8
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Males,47,23.1
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Females,47,20.4
2015,data.Saskatchewan,data.12 to 17 years,data.Both sexes,47,
2015,data.Saskatchewan,data.12 to 17 years,data.Males,47,
2015,data.Saskatchewan,data.12 to 17 years,data.Females,47,
2015,data.Saskatchewan,data.18 to 34 years,data.Both sexes,47,24.0
2015,data.Saskatchewan,data.18 to 34 years,data.Males,47,26.3
2015,data.Saskatchewan,data.18 to 34 years,data.Females,47,21.5
2015,data.Saskatchewan,data.35 to 49 years,data.Both sexes,47,27.6
2015,data.Saskatchewan,data.35 to 49 years,data.Males,47,30.9
2015,data.Saskatchewan,data.35 to 49 years,data.Females,47,24.1
2015,data.Saskatchewan,data.50 to 64 years,data.Both sexes,47,25.1
2015,data.Saskatchewan,data.50 to 64 years,data.Males,47,26.5
2015,data.Saskatchewan,data.50 to 64 years,data.Females,47,23.7
2015,data.Saskatchewan,data.65 years and over,data.Both sexes,47,14.0
2015,data.Saskatchewan,data.65 years and over,data.Males,47,11.6
2015,data.Saskatchewan,data.65 years and over,data.Females,47,16.1
2015,data.Alberta,"data.Total, 12 years and over",data.Both sexes,48,18.4
2015,data.Alberta,"data.Total, 12 years and over",data.Males,48,21.2
2015,data.Alberta,"data.Total, 12 years and over",data.Females,48,15.6
2015,data.Alberta,data.12 to 17 years,data.Both sexes,48,3.0
2015,data.Alberta,data.12 to 17 years,data.Males,48,
2015,data.Alberta,data.12 to 17 years,data.Females,48,
2015,data.Alberta,data.18 to 34 years,data.Both sexes,48,20.5
2015,data.Alberta,data.18 to 34 years,data.Males,48,23.3
2015,data.Alberta,data.18 to 34 years,data.Females,48,17.6
2015,data.Alberta,data.35 to 49 years,data.Both sexes,48,21.7
2015,data.Alberta,data.35 to 49 years,data.Males,48,25.9
2015,data.Alberta,data.35 to 49 years,data.Females,48,17.2
2015,data.Alberta,data.50 to 64 years,data.Both sexes,48,21.2
2015,data.Alberta,data.50 to 64 years,data.Males,48,25.3
2015,data.Alberta,data.50 to 64 years,data.Females,48,17.0
2015,data.Alberta,data.65 years and over,data.Both sexes,48,11.3
2015,data.Alberta,data.65 years and over,data.Males,48,9.5
2015,data.Alberta,data.65 years and over,data.Females,48,12.9
2015,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,59,13.8
2015,data.British Columbia,"data.Total, 12 years and over",data.Males,59,16.0
2015,data.British Columbia,"data.Total, 12 years and over",data.Females,59,11.6
2015,data.British Columbia,data.12 to 17 years,data.Both sexes,59,1.6
2015,data.British Columbia,data.12 to 17 years,data.Males,59,
2015,data.British Columbia,data.12 to 17 years,data.Females,59,
2015,data.British Columbia,data.18 to 34 years,data.Both sexes,59,19.4
2015,data.British Columbia,data.18 to 34 years,data.Males,59,22.9
2015,data.British Columbia,data.18 to 34 years,data.Females,59,15.8
2015,data.British Columbia,data.35 to 49 years,data.Both sexes,59,13.4
2015,data.British Columbia,data.35 to 49 years,data.Males,59,15.5
2015,data.British Columbia,data.35 to 49 years,data.Females,59,11.5
2015,data.British Columbia,data.50 to 64 years,data.Both sexes,59,17.1
2015,data.British Columbia,data.50 to 64 years,data.Males,59,20.0
2015,data.British Columbia,data.50 to 64 years,data.Females,59,14.2
2015,data.British Columbia,data.65 years and over,data.Both sexes,59,6.8
2015,data.British Columbia,data.65 years and over,data.Males,59,7.2
2015,data.British Columbia,data.65 years and over,data.Females,59,6.4
2016,data.Canada,"data.Total, 12 years and over",data.Males,,19.4
2016,data.Canada,"data.Total, 12 years and over",data.Females,,14.5
2016,data.Canada,data.12 to 17 years,data.Both sexes,,3.6
2016,data.Canada,data.12 to 17 years,data.Males,,3.9
2016,data.Canada,data.12 to 17 years,data.Females,,3.3
2016,data.Canada,data.18 to 34 years,data.Both sexes,,21.1
2016,data.Canada,data.18 to 34 years,data.Males,,24.6
2016,data.Canada,data.18 to 34 years,data.Females,,17.6
2016,data.Canada,data.35 to 49 years,data.Both sexes,,18.9
2016,data.Canada,data.35 to 49 years,data.Males,,21.4
2016,data.Canada,data.35 to 49 years,data.Females,,16.4
2016,data.Canada,data.50 to 64 years,data.Both sexes,,20.1
2016,data.Canada,data.50 to 64 years,data.Males,,22.4
2016,data.Canada,data.50 to 64 years,data.Females,,17.7
2016,data.Canada,data.65 years and over,data.Both sexes,,9.5
2016,data.Canada,data.65 years and over,data.Males,,11.0
2016,data.Canada,data.65 years and over,data.Females,,8.1
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Both sexes,10,18.9
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Males,10,21.2
2016,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Females,10,16.6
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Both sexes,10,
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Males,10,
2016,data.Newfoundland and Labrador,data.12 to 17 years,data.Females,10,
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Both sexes,10,24.2
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Males,10,23.9
2016,data.Newfoundland and Labrador,data.18 to 34 years,data.Females,10,24.5
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Both sexes,10,22.7
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Males,10,27.5
2016,data.Newfoundland and Labrador,data.35 to 49 years,data.Females,10,18.2
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Both sexes,10,21.6
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Males,10,23.8
2016,data.Newfoundland and Labrador,data.50 to 64 years,data.Females,10,19.4
2016,data.Newfoundland and Labrador,data.65 years and over,data.Both sexes,10,11.3
2016,data.Newfoundland and Labrador,data.65 years and over,data.Males,10,14.4
2016,data.Newfoundland and Labrador,data.65 years and over,data.Females,10,8.5
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Both sexes,11,15.3
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Males,11,18.1
2016,data.Prince Edward Island,"data.Total, 12 years and over",data.Females,11,12.7
2016,data.Prince Edward Island,data.12 to 17 years,data.Both sexes,11,
2016,data.Prince Edward Island,data.12 to 17 years,data.Males,11,
2016,data.Prince Edward Island,data.12 to 17 years,data.Females,11,
2016,data.Prince Edward Island,data.18 to 34 years,data.Both sexes,11,23.3
2016,data.Prince Edward Island,data.18 to 34 years,data.Males,11,28.0
2016,data.Prince Edward Island,data.18 to 34 years,data.Females,11,18.6
2016,data.Prince Edward Island,data.35 to 49 years,data.Both sexes,11,14.4
2016,data.Prince Edward Island,data.35 to 49 years,data.Males,11,
2016,data.Prince Edward Island,data.35 to 49 years,data.Females,11,16.3
2016,data.Prince Edward Island,data.50 to 64 years,data.Both sexes,11,18.8
2016,data.Prince Edward Island,data.50 to 64 years,data.Males,11,22.4
2016,data.Prince Edward Island,data.50 to 64 years,data.Females,11,15.3
2016,data.Prince Edward Island,data.65 years and over,data.Both sexes,11,6.2
2016,data.Prince Edward Island,data.65 years and over,data.Males,11,9.4
2016,data.Prince Edward Island,data.65 years and over,data.Females,11,
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Both sexes,12,19.6
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Males,12,21.2
2016,data.Nova Scotia,"data.Total, 12 years and over",data.Females,12,18.1
2016,data.Nova Scotia,data.12 to 17 years,data.Both sexes,12,6.1
2016,data.Nova Scotia,data.12 to 17 years,data.Males,12,
2016,data.Nova Scotia,data.12 to 17 years,data.Females,12,
2016,data.Nova Scotia,data.18 to 34 years,data.Both sexes,12,20.6
2016,data.Nova Scotia,data.18 to 34 years,data.Males,12,23.9
2016,data.Nova Scotia,data.18 to 34 years,data.Females,12,17.3
2016,data.Nova Scotia,data.35 to 49 years,data.Both sexes,12,22.5
2016,data.Nova Scotia,data.35 to 49 years,data.Males,12,20.8
2016,data.Nova Scotia,data.35 to 49 years,data.Females,12,24.0
2016,data.Nova Scotia,data.50 to 64 years,data.Both sexes,12,27.5
2016,data.Nova Scotia,data.50 to 64 years,data.Males,12,31.7
2016,data.Nova Scotia,data.50 to 64 years,data.Females,12,23.5
2016,data.Nova Scotia,data.65 years and over,data.Both sexes,12,10.1
2016,data.Nova Scotia,data.65 years and over,data.Males,12,9.4
2016,data.Nova Scotia,data.65 years and over,data.Females,12,10.7
2016,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,13,19.0
2016,data.New Brunswick,"data.Total, 12 years and over",data.Males,13,21.5
2016,data.New Brunswick,"data.Total, 12 years and over",data.Females,13,16.6
2016,data.New Brunswick,data.12 to 17 years,data.Both sexes,13,
2016,data.New Brunswick,data.12 to 17 years,data.Males,13,
2016,data.New Brunswick,data.12 to 17 years,data.Females,13,
2016,data.New Brunswick,data.18 to 34 years,data.Both sexes,13,30.5
2016,data.New Brunswick,data.18 to 34 years,data.Males,13,39.1
2016,data.New Brunswick,data.18 to 34 years,data.Females,13,21.7
2016,data.New Brunswick,data.35 to 49 years,data.Both sexes,13,23.4
2016,data.New Brunswick,data.35 to 49 years,data.Males,13,26.4
2016,data.New Brunswick,data.35 to 49 years,data.Females,13,20.6
2016,data.New Brunswick,data.50 to 64 years,data.Both sexes,13,16.4
2016,data.New Brunswick,data.50 to 64 years,data.Males,13,13.0
2016,data.New Brunswick,data.50 to 64 years,data.Females,13,19.7
2016,data.New Brunswick,data.65 years and over,data.Both sexes,13,10.4
2016,data.New Brunswick,data.65 years and over,data.Males,13,12.5
2016,data.New Brunswick,data.65 years and over,data.Females,13,8.6
2016,data.Quebec,"data.Total, 12 years and over",data.Both sexes,24,18.1
2016,data.Quebec,"data.Total, 12 years and over",data.Males,24,18.8
2016,data.Quebec,"data.Total, 12 years and over",data.Females,24,17.5
2016,data.Quebec,data.12 to 17 years,data.Both sexes,24,5.2
2016,data.Quebec,data.12 to 17 years,data.Males,24,4.8
2016,data.Quebec,data.12 to 17 years,data.Females,24,5.7
2016,data.Quebec,data.18 to 34 years,data.Both sexes,24,23.6
2016,data.Quebec,data.18 to 34 years,data.Males,24,23.0
2016,data.Quebec,data.18 to 34 years,data.Females,24,24.2
2016,data.Quebec,data.35 to 49 years,data.Both sexes,24,19.4
2016,data.Quebec,data.35 to 49 years,data.Males,24,20.8
2016,data.Quebec,data.35 to 49 years,data.Females,24,18.1
2016,data.Quebec,data.50 to 64 years,data.Both sexes,24,21.1
2016,data.Quebec,data.50 to 64 years,data.Males,24,21.8
2016,data.Quebec,data.50 to 64 years,data.Females,24,20.4
2016,data.Quebec,data.65 years and over,data.Both sexes,24,10.2
2016,data.Quebec,data.65 years and over,data.Males,24,11.3
2016,data.Quebec,data.65 years and over,data.Females,24,9.3
2016,data.Ontario,"data.Total, 12 years and over",data.Both sexes,35,16.0
2016,data.Ontario,"data.Total, 12 years and over",data.Males,35,19.2
2016,data.Ontario,"data.Total, 12 years and over",data.Females,35,13.0
2016,data.Ontario,data.12 to 17 years,data.Both sexes,35,2.1
2016,data.Ontario,data.12 to 17 years,data.Males,35,2.6
2016,data.Ontario,data.12 to 17 years,data.Females,35,1.5
2016,data.Ontario,data.18 to 34 years,data.Both sexes,35,19.1
2016,data.Ontario,data.18 to 34 years,data.Males,35,23.4
2016,data.Ontario,data.18 to 34 years,data.Females,35,14.9
2016,data.Ontario,data.35 to 49 years,data.Both sexes,35,18.9
2016,data.Ontario,data.35 to 49 years,data.Males,35,22.0
2016,data.Ontario,data.35 to 49 years,data.Females,35,16.0
2016,data.Ontario,data.50 to 64 years,data.Both sexes,35,20.1
2016,data.Ontario,data.50 to 64 years,data.Males,35,23.5
2016,data.Ontario,data.50 to 64 years,data.Females,35,16.7
2016,data.Ontario,data.65 years and over,data.Both sexes,35,8.3
2016,data.Ontario,data.65 years and over,data.Males,35,10.1
2016,data.Ontario,data.65 years and over,data.Females,35,6.7
2016,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,46,18.1
2016,data.Manitoba,"data.Total, 12 years and over",data.Males,46,20.1
2016,data.Manitoba,"data.Total, 12 years and over",data.Females,46,16.0
2016,data.Manitoba,data.12 to 17 years,data.Both sexes,46,
2016,data.Manitoba,data.12 to 17 years,data.Males,46,
2016,data.Manitoba,data.12 to 17 years,data.Females,46,
2016,data.Manitoba,data.18 to 34 years,data.Both sexes,46,20.1
2016,data.Manitoba,data.18 to 34 years,data.Males,46,21.7
2016,data.Manitoba,data.18 to 34 years,data.Females,46,18.3
2016,data.Manitoba,data.35 to 49 years,data.Both sexes,46,23.8
2016,data.Manitoba,data.35 to 49 years,data.Males,46,26.3
2016,data.Manitoba,data.35 to 49 years,data.Females,46,21.5
2016,data.Manitoba,data.50 to 64 years,data.Both sexes,46,21.2
2016,data.Manitoba,data.50 to 64 years,data.Males,46,25.0
2016,data.Manitoba,data.50 to 64 years,data.Females,46,17.3
2016,data.Manitoba,data.65 years and over,data.Both sexes,46,10.1
2016,data.Manitoba,data.65 years and over,data.Males,46,9.5
2016,data.Manitoba,data.65 years and over,data.Females,46,10.5
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,47,18.1
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Males,47,22.1
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Females,47,14.1
2016,data.Saskatchewan,data.12 to 17 years,data.Both sexes,47,9.3
2016,data.Saskatchewan,data.12 to 17 years,data.Males,47,
2016,data.Saskatchewan,data.12 to 17 years,data.Females,47,
2016,data.Saskatchewan,data.18 to 34 years,data.Both sexes,47,19.9
2016,data.Saskatchewan,data.18 to 34 years,data.Males,47,22.2
2016,data.Saskatchewan,data.18 to 34 years,data.Females,47,17.4
2016,data.Saskatchewan,data.35 to 49 years,data.Both sexes,47,19.4
2016,data.Saskatchewan,data.35 to 49 years,data.Males,47,22.6
2016,data.Saskatchewan,data.35 to 49 years,data.Females,47,16.0
2016,data.Saskatchewan,data.50 to 64 years,data.Both sexes,47,21.3
2016,data.Saskatchewan,data.50 to 64 years,data.Males,47,31.7
2016,data.Saskatchewan,data.50 to 64 years,data.Females,47,10.5
2016,data.Saskatchewan,data.65 years and over,data.Both sexes,47,13.4
2016,data.Saskatchewan,data.65 years and over,data.Males,47,12.8
2016,data.Saskatchewan,data.65 years and over,data.Females,47,13.9
2016,data.Alberta,"data.Total, 12 years and over",data.Both sexes,48,18.3
2016,data.Alberta,"data.Total, 12 years and over",data.Males,48,20.8
2016,data.Alberta,"data.Total, 12 years and over",data.Females,48,15.7
2016,data.Alberta,data.12 to 17 years,data.Both sexes,48,5.4
2016,data.Alberta,data.12 to 17 years,data.Males,48,6.1
2016,data.Alberta,data.12 to 17 years,data.Females,48,
2016,data.Alberta,data.18 to 34 years,data.Both sexes,48,23.4
2016,data.Alberta,data.18 to 34 years,data.Males,48,28.6
2016,data.Alberta,data.18 to 34 years,data.Females,48,18.1
2016,data.Alberta,data.35 to 49 years,data.Both sexes,48,16.6
2016,data.Alberta,data.35 to 49 years,data.Males,48,20.2
2016,data.Alberta,data.35 to 49 years,data.Females,48,12.8
2016,data.Alberta,data.50 to 64 years,data.Both sexes,48,22.2
2016,data.Alberta,data.50 to 64 years,data.Males,48,20.8
2016,data.Alberta,data.50 to 64 years,data.Females,48,23.8
2016,data.Alberta,data.65 years and over,data.Both sexes,48,10.7
2016,data.Alberta,data.65 years and over,data.Males,48,12.1
2016,data.Alberta,data.65 years and over,data.Females,48,9.5
2016,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,59,14.5
2016,data.British Columbia,"data.Total, 12 years and over",data.Males,59,18.2
2016,data.British Columbia,"data.Total, 12 years and over",data.Females,59,10.9
2016,data.British Columbia,data.12 to 17 years,data.Both sexes,59,2.2
2016,data.British Columbia,data.12 to 17 years,data.Males,59,
2016,data.British Columbia,data.12 to 17 years,data.Females,59,
2016,data.British Columbia,data.18 to 34 years,data.Both sexes,59,19.5
2016,data.British Columbia,data.18 to 34 years,data.Males,59,25.9
2016,data.British Columbia,data.18 to 34 years,data.Females,59,13.1
2016,data.British Columbia,data.35 to 49 years,data.Both sexes,59,16.7
2016,data.British Columbia,data.35 to 49 years,data.Males,59,19.3
2016,data.British Columbia,data.35 to 49 years,data.Females,59,14.1
2016,data.British Columbia,data.50 to 64 years,data.Both sexes,59,14.9
2016,data.British Columbia,data.50 to 64 years,data.Males,59,18.7
2016,data.British Columbia,data.50 to 64 years,data.Females,59,11.2
2016,data.British Columbia,data.65 years and over,data.Both sexes,59,9.3
2016,data.British Columbia,data.65 years and over,data.Males,59,12.1
2016,data.British Columbia,data.65 years and over,data.Females,59,6.8
2017,data.Canada,"data.Total, 12 years and over",data.Males,,19.1
2017,data.Canada,"data.Total, 12 years and over",data.Females,,13.4
2017,data.Canada,data.12 to 17 years,data.Both sexes,,3.5
2017,data.Canada,data.12 to 17 years,data.Males,,2.7
2017,data.Canada,data.12 to 17 years,data.Females,,4.3
2017,data.Canada,data.18 to 34 years,data.Both sexes,,19.2
2017,data.Canada,data.18 to 34 years,data.Males,,22.9
2017,data.Canada,data.18 to 34 years,data.Females,,15.5
2017,data.Canada,data.35 to 49 years,data.Both sexes,,18.6
2017,data.Canada,data.35 to 49 years,data.Males,,23.2
2017,data.Canada,data.35 to 49 years,data.Females,,14.0
2017,data.Canada,data.50 to 64 years,data.Both sexes,,19.5
2017,data.Canada,data.50 to 64 years,data.Males,,22.5
2017,data.Canada,data.50 to 64 years,data.Females,,16.6
2017,data.Canada,data.65 years and over,data.Both sexes,,9.8
2017,data.Canada,data.65 years and over,data.Males,,10.5
2017,data.Canada,data.65 years and over,data.Females,,9.2
2017,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Both sexes,10,23.4
2017,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Males,10,27.7
2017,data.Newfoundland and Labrador,"data.Total, 12 years and over",data.Females,10,19.2
